case_id,age_group,scam_type,contact_method,source_platform,requires_user_action,payment_method,urgency_level,loss_bucket,transaction_amount,is_scam
16360,30-49,Phishing,Social Media,Facebook,0,Card,Low,<2k,1145.48,1
16361,30-49,Others,Messaging,Telegram,1,Bank Transfer,Low,2k-5k,2537.08,1
16362,20-29,Phishing,Phone Call,Phone,1,Card,High,<2k,464.68,1
16363,50-64,Investment,Messaging,Telegram,1,Card,Low,100k+,221916.28,1
16364,65+,Job,Messaging,Facebook Messenger,1,Bank Transfer,High,10k-50k,35795.2,1
16365,50-64,Investment,Messaging,WhatsApp,1,Card,High,10k-50k,20022.96,1
16366,50-64,Investment,Phone Call,Phone,1,Crypto,Low,10k-50k,21875.99,1
16367,50-64,Job,Messaging,WhatsApp,1,Bank Transfer,High,50k-100k,85503.7,1
16368,20-29,E-commerce,Social Media,Facebook,1,Bank Transfer,Low,<2k,870.22,1
16369,30-49,Investment,Messaging,Telegram,1,Bank Transfer,Low,5k-10k,8340.01,1
16370,65+,Others,Other Website,Website,1,Crypto,High,<2k,310.97,1
16371,50-64,Job,Email,Email,1,Bank Transfer,Low,10k-50k,28677.82,1
16372,50-64,Investment,Other Website,Website,1,Crypto,High,50k-100k,90837.35,1
16373,50-64,Phishing,Online Shopping Platform,Carousell,1,Card,Medium,2k-5k,4979.74,1
16374,50-64,E-commerce,Messaging,WhatsApp,1,Bank Transfer,Medium,<2k,368.61,1
16375,65+,Job,Phone Call,Phone,1,Bank Transfer,Medium,5k-10k,6913.68,1
16376,65+,Investment,Online Shopping Platform,Carousell,1,Bank Transfer,High,100k+,157345.11,1
16377,30-49,Phishing,Phone Call,Phone,0,Card,Medium,5k-10k,6161.61,1
16378,65+,Fake Friend Call,Online Shopping Platform,Carousell,0,PayNow/Transfer,Medium,10k-50k,19363.54,1
16379,65+,Others,Email,Email,1,E-wallet,Medium,<2k,578.67,1
16380,30-49,E-commerce,Online Shopping Platform,Facebook Marketplace,0,Bank Transfer,Low,<2k,582.19,1
16381,30-49,Phishing,Online Shopping Platform,Carousell,1,Card,High,<2k,461.14,1
16382,<20,E-commerce,Social Media,Facebook,1,E-wallet,Medium,<2k,212.9,1
16383,65+,Job,Messaging,Telegram,1,Bank Transfer,Low,50k-100k,64657.53,1
16384,50-64,Phishing,Social Media,Facebook,0,Card,Medium,<2k,1792.07,1
16385,30-49,Fake Friend Call,Social Media,Facebook,1,PayNow/Transfer,Medium,<2k,1098.91,1
16386,30-49,Others,Messaging,WhatsApp,0,Bank Transfer,Medium,100k+,119656.2,1
16387,65+,Investment,Phone Call,Phone,1,Crypto,High,<2k,446.53,1
16388,30-49,Phishing,Social Media,Facebook,1,Bank Transfer,High,<2k,542.08,1
16389,50-64,E-commerce,Email,Email,1,E-wallet,Low,<2k,178.1,1
16390,30-49,E-commerce,Dating App/Website,Dating Platform,1,E-wallet,Medium,<2k,567.46,1
16391,30-49,Investment,Phone Call,Phone,1,Bank Transfer,Medium,<2k,123.31,1
16392,50-64,E-commerce,Social Media,TikTok,0,Bank Transfer,High,<2k,623.48,1
16393,50-64,E-commerce,Online Shopping Platform,Carousell,1,Bank Transfer,High,50k-100k,83724.03,1
16394,65+,Investment,Messaging,WhatsApp,1,Card,Medium,<2k,633.63,1
16395,30-49,Phishing,Messaging,Other Messaging,0,Card,High,2k-5k,2076.93,1
16396,20-29,E-commerce,Phone Call,Phone,1,Bank Transfer,High,<2k,164.09,1
16397,<20,E-commerce,Messaging,Telegram,0,Card,Low,<2k,488.08,1
16398,20-29,E-commerce,Social Media,TikTok,0,Card,Low,<2k,166.57,1
16399,30-49,Others,Phone Call,Phone,0,Bank Transfer,Medium,<2k,1670.64,1
16400,65+,E-commerce,Social Media,Facebook,1,Card,Low,10k-50k,25195.9,1
16401,<20,Job,Messaging,Telegram,1,Bank Transfer,High,<2k,359.83,1
16402,20-29,Phishing,Messaging,WhatsApp,0,Card,High,50k-100k,52880.19,1
16403,20-29,Government Impersonation,Online Shopping Platform,Carousell,1,Bank Transfer,High,<2k,1648.22,1
16404,30-49,E-commerce,Messaging,WhatsApp,1,Bank Transfer,Low,<2k,365.9,1
16405,30-49,Others,Social Media,Other Social,1,E-wallet,Medium,10k-50k,17337.21,1
16406,30-49,Investment,Other Website,Website,1,Bank Transfer,High,100k+,141273.46,1
16407,50-64,Phishing,Social Media,TikTok,0,Bank Transfer,Low,10k-50k,24492.76,1
16408,50-64,E-commerce,Social Media,Other Social,1,E-wallet,Low,<2k,744.85,1
16409,30-49,Job,Messaging,WhatsApp,0,Bank Transfer,Medium,<2k,436.36,1
16410,50-64,Phishing,Messaging,WhatsApp,0,Card,Low,<2k,192.89,1
16411,20-29,Loan,Messaging,Telegram,1,Bank Transfer,Medium,<2k,159.61,1
16412,30-49,Investment,Social Media,TikTok,1,Bank Transfer,High,50k-100k,51879.87,1
16413,30-49,Phishing,Messaging,WhatsApp,1,Bank Transfer,Medium,<2k,178.4,1
16414,30-49,E-commerce,Online Shopping Platform,Carousell,1,Bank Transfer,Medium,2k-5k,2216.65,1
16415,30-49,E-commerce,Messaging,Telegram,1,Card,Low,2k-5k,3930.07,1
16416,30-49,Government Impersonation,Social Media,TikTok,1,Cash/Valuables,High,<2k,215.46,1
16417,50-64,Fake Friend Call,Social Media,Facebook,1,Bank Transfer,High,<2k,456.39,1
16418,50-64,Job,Messaging,WhatsApp,1,Card,Medium,10k-50k,16681.39,1
16419,20-29,Government Impersonation,Dating App/Website,Dating Platform,1,Bank Transfer,High,10k-50k,36621.05,1
16420,50-64,Government Impersonation,Phone Call,Phone,1,Bank Transfer,High,10k-50k,36616.35,1
16421,30-49,Investment,Messaging,Telegram,1,Card,High,5k-10k,9689.59,1
16422,30-49,Investment,Social Media,Instagram,1,Bank Transfer,High,<2k,168.57,1
16423,65+,Government Impersonation,Phone Call,Phone,1,Bank Transfer,Medium,50k-100k,59047.32,1
16424,30-49,Sexual Services,Online Shopping Platform,Carousell,1,Bank Transfer,Low,<2k,559.43,1
16425,50-64,E-commerce,Messaging,Telegram,1,E-wallet,Medium,<2k,146.73,1
16426,30-49,E-commerce,Online Shopping Platform,Facebook Marketplace,0,Bank Transfer,Low,<2k,614.33,1
16427,30-49,Phishing,Social Media,Facebook,0,Card,Low,2k-5k,2979.55,1
16428,30-49,Phishing,Phone Call,Phone,0,Card,Low,<2k,1009.92,1
16429,50-64,Phishing,Social Media,Instagram,0,E-wallet,Medium,<2k,194.29,1
16430,20-29,Phishing,Social Media,TikTok,0,Card,Low,2k-5k,4841.55,1
16431,65+,Sexual Services,Messaging,Telegram,1,E-wallet,Medium,<2k,1133.21,1
16432,20-29,Job,Email,Email,0,Bank Transfer,Medium,<2k,249.74,1
16433,30-49,E-commerce,Social Media,Facebook,1,E-wallet,High,<2k,778.29,1
16434,65+,Investment,Phone Call,Phone,1,Bank Transfer,Medium,100k+,134298.13,1
16435,<20,Phishing,Email,Email,0,Bank Transfer,Low,<2k,50.0,1
16436,30-49,Phishing,Phone Call,Phone,1,Card,Medium,<2k,319.61,1
16437,65+,Phishing,Messaging,WhatsApp,1,Card,Medium,<2k,274.43,1
16438,30-49,E-commerce,Social Media,Facebook,0,Card,Low,<2k,86.68,1
16439,20-29,Job,Social Media,Instagram,1,Bank Transfer,Low,<2k,590.45,1
16440,30-49,Phishing,Social Media,TikTok,1,Card,Medium,10k-50k,24782.09,1
16441,50-64,E-commerce,Online Shopping Platform,Carousell,1,Bank Transfer,Medium,<2k,1794.67,1
16442,50-64,Fake Friend Call,Social Media,Facebook,1,PayNow/Transfer,High,<2k,87.54,1
16443,20-29,Fake Friend Call,Messaging,WhatsApp,1,Bank Transfer,Medium,<2k,251.94,1
16444,50-64,Investment,Messaging,WhatsApp,1,Bank Transfer,High,5k-10k,7582.29,1
16445,50-64,Job,Phone Call,Phone,1,Bank Transfer,Medium,<2k,1008.6,1
16446,50-64,Investment,Messaging,WhatsApp,1,Card,High,10k-50k,27093.01,1
16447,<20,Others,Phone Call,Phone,1,Card,Low,<2k,1237.45,1
16448,65+,Investment,Social Media,TikTok,1,Bank Transfer,High,100k+,141572.97,1
16449,30-49,E-commerce,Social Media,Instagram,1,Bank Transfer,Medium,<2k,468.05,1
16450,30-49,Phishing,Messaging,WhatsApp,0,Card,Medium,<2k,337.19,1
16451,30-49,Investment,Messaging,Telegram,1,Bank Transfer,Medium,100k+,179579.41,1
16452,20-29,Phishing,Dating App/Website,Dating Platform,1,Card,Medium,<2k,71.13,1
16453,50-64,E-commerce,Social Media,TikTok,1,E-wallet,Low,<2k,389.27,1
16454,30-49,Job,Social Media,Facebook,1,Bank Transfer,Low,<2k,722.95,1
16455,50-64,Investment,Social Media,TikTok,1,Crypto,Medium,5k-10k,7604.71,1
16456,50-64,E-commerce,Social Media,Other Social,0,E-wallet,Medium,<2k,666.45,1
16457,50-64,Loan,Online Shopping Platform,Carousell,1,Bank Transfer,Medium,<2k,835.04,1
16458,50-64,E-commerce,Online Shopping Platform,Facebook Marketplace,1,Card,Medium,<2k,50.0,1
16459,20-29,E-commerce,Phone Call,Phone,0,Card,Medium,2k-5k,2086.93,1
16460,30-49,Job,Social Media,Other Social,1,Bank Transfer,Medium,10k-50k,20594.49,1
16461,20-29,E-commerce,Social Media,TikTok,1,Card,Low,<2k,146.34,1
16462,50-64,Phishing,Social Media,Facebook,1,Bank Transfer,High,<2k,1740.88,1
16463,30-49,Phishing,Phone Call,Phone,0,Card,Medium,<2k,803.09,1
16464,20-29,E-commerce,Phone Call,Phone,1,Bank Transfer,Low,<2k,63.44,1
16465,30-49,Phishing,Social Media,TikTok,1,Card,Medium,<2k,373.99,1
16466,<20,Phishing,Online Shopping Platform,Carousell,0,Card,Medium,<2k,1188.33,1
16467,20-29,Phishing,Messaging,Telegram,0,Card,Medium,5k-10k,9289.39,1
16468,30-49,E-commerce,Online Shopping Platform,Carousell,1,Card,Low,10k-50k,30239.79,1
16469,50-64,Investment,Dating App/Website,Dating Platform,1,Crypto,Medium,5k-10k,7014.19,1
16470,65+,Investment,Social Media,Facebook,1,Card,Medium,10k-50k,38099.53,1
16471,50-64,E-commerce,Classified Ads,Classifieds,1,Card,High,<2k,114.86,1
16472,30-49,Internet Love,Dating App/Website,Dating Platform,1,Bank Transfer,Medium,50k-100k,75097.49,1
16473,65+,Government Impersonation,Social Media,Facebook,1,Cash/Valuables,High,100k+,197927.45,1
16474,50-64,Investment,Social Media,Facebook,1,Crypto,Low,100k+,173228.47,1
16475,20-29,Investment,Messaging,Telegram,1,Bank Transfer,Medium,2k-5k,2560.21,1
16476,50-64,Fake Friend Call,Phone Call,Phone,1,Bank Transfer,Medium,<2k,823.49,1
16477,30-49,Phishing,Online Shopping Platform,Carousell,0,Card,Medium,<2k,57.34,1
16478,30-49,E-commerce,Social Media,TikTok,1,Bank Transfer,Medium,10k-50k,10575.55,1
16479,20-29,Investment,Online Shopping Platform,Facebook Marketplace,1,Crypto,Medium,100k+,136535.09,1
16480,50-64,E-commerce,Online Shopping Platform,Facebook Marketplace,1,Bank Transfer,Low,<2k,361.66,1
16481,30-49,E-commerce,Online Shopping Platform,Carousell,1,Card,Low,<2k,486.68,1
16482,30-49,Investment,Social Media,Other Social,0,Card,Medium,<2k,887.36,1
16483,20-29,E-commerce,Phone Call,Phone,1,Bank Transfer,Low,<2k,301.57,1
16484,30-49,Job,Email,Email,1,Bank Transfer,High,100k+,221653.44,1
16485,50-64,Job,Social Media,Facebook,1,E-wallet,Low,10k-50k,37773.74,1
16486,30-49,Others,Messaging,Telegram,1,Bank Transfer,High,2k-5k,3015.99,1
16487,20-29,Investment,Messaging,Telegram,1,Bank Transfer,High,2k-5k,2301.27,1
16488,20-29,Government Impersonation,Phone Call,Phone,1,Bank Transfer,Medium,<2k,691.93,1
16489,20-29,Phishing,Phone Call,Phone,0,Card,High,<2k,260.95,1
16490,50-64,Phishing,Social Media,Facebook,0,Card,Medium,2k-5k,4500.05,1
16491,50-64,Internet Love,Phone Call,Phone,1,Bank Transfer,Medium,<2k,465.29,1
16492,30-49,Job,SMS,SMS,1,E-wallet,Medium,100k+,128226.89,1
16493,30-49,Investment,Social Media,Facebook,1,Bank Transfer,High,100k+,102456.59,1
16494,30-49,Investment,Social Media,Facebook,1,Crypto,Medium,2k-5k,4248.07,1
16495,30-49,Job,Social Media,Facebook,0,Bank Transfer,High,<2k,446.98,1
16496,20-29,Job,Classified Ads,Classifieds,1,Bank Transfer,Medium,<2k,549.58,1
16497,20-29,Phishing,Social Media,Instagram,1,Bank Transfer,Medium,<2k,70.94,1
16498,30-49,Job,Social Media,Instagram,1,Bank Transfer,Medium,2k-5k,2886.37,1
16499,65+,E-commerce,Messaging,Telegram,1,E-wallet,Medium,<2k,69.99,1
16500,<20,Phishing,Social Media,TikTok,1,Bank Transfer,Low,2k-5k,3145.05,1
16501,30-49,E-commerce,Social Media,TikTok,0,E-wallet,Low,<2k,727.93,1
16502,30-49,Insurance Services,Phone Call,Phone,1,Cash/Valuables,High,5k-10k,9186.09,1
16503,30-49,Others,Online Shopping Platform,Carousell,1,Bank Transfer,High,100k+,262783.16,1
16504,30-49,Phishing,Phone Call,Phone,1,Card,Low,<2k,870.18,1
16505,30-49,E-commerce,Messaging,WhatsApp,0,Bank Transfer,Medium,<2k,1181.44,1
16506,30-49,E-commerce,Social Media,TikTok,0,Card,Low,2k-5k,2002.95,1
16507,50-64,Others,Messaging,WhatsApp,1,Bank Transfer,Low,<2k,254.15,1
16508,30-49,Job,Messaging,Facebook Messenger,1,Bank Transfer,Low,50k-100k,76619.69,1
16509,20-29,Fake Friend Call,Online Shopping Platform,Carousell,1,Bank Transfer,Medium,2k-5k,2272.48,1
16510,50-64,Job,Messaging,WhatsApp,1,Bank Transfer,Low,<2k,633.5,1
16511,30-49,Phishing,Social Media,TikTok,0,Card,Medium,<2k,1148.61,1
16512,20-29,Job,Social Media,Facebook,1,Bank Transfer,High,10k-50k,18497.06,1
16513,65+,Insurance Services,Phone Call,Phone,1,Bank Transfer,High,<2k,714.09,1
16514,50-64,Phishing,Social Media,Facebook,1,Card,Medium,<2k,761.9,1
16515,50-64,Government Impersonation,Social Media,Facebook,1,Bank Transfer,High,2k-5k,4983.08,1
16516,50-64,Government Impersonation,Messaging,Telegram,1,Bank Transfer,High,100k+,212633.45,1
16517,65+,E-commerce,Messaging,Telegram,1,Card,Medium,2k-5k,3340.19,1
16518,30-49,E-commerce,Social Media,Other Social,1,Bank Transfer,Low,<2k,952.08,1
16519,50-64,Phishing,Messaging,Facebook Messenger,0,Card,Medium,<2k,1914.53,1
16520,20-29,Investment,Messaging,Telegram,1,Bank Transfer,Low,100k+,111423.83,1
16521,50-64,Phishing,Social Media,Facebook,1,Card,High,2k-5k,2954.49,1
16522,30-49,Phishing,Social Media,TikTok,1,Card,Medium,<2k,818.07,1
16523,30-49,E-commerce,Social Media,TikTok,1,Card,Medium,<2k,620.18,1
16524,30-49,Others,Messaging,Telegram,0,Bank Transfer,Low,10k-50k,26087.69,1
16525,20-29,Job,Messaging,Telegram,1,Bank Transfer,High,<2k,231.65,1
16526,30-49,Job,Phone Call,Phone,0,Crypto,Medium,2k-5k,2543.29,1
16527,20-29,E-commerce,Online Shopping Platform,Facebook Marketplace,1,Bank Transfer,High,<2k,697.22,1
16528,30-49,E-commerce,Online Shopping Platform,Carousell,1,Bank Transfer,Low,2k-5k,2138.72,1
16529,20-29,Investment,Social Media,Facebook,1,Bank Transfer,Medium,5k-10k,8975.62,1
16530,30-49,Phishing,Social Media,Facebook,1,Card,Medium,<2k,628.43,1
16531,30-49,Job,Messaging,WhatsApp,1,Crypto,Medium,10k-50k,15224.21,1
16532,<20,Phishing,Messaging,WhatsApp,1,Bank Transfer,High,<2k,361.63,1
16533,65+,Government Impersonation,Online Shopping Platform,Carousell,1,Cash/Valuables,High,10k-50k,29429.45,1
16534,30-49,Others,Streaming Service,Streaming Platform,1,Bank Transfer,Low,<2k,1863.85,1
16535,20-29,E-commerce,Classified Ads,Classifieds,1,Bank Transfer,Medium,<2k,214.66,1
16536,30-49,Job,Messaging,WhatsApp,1,Bank Transfer,Medium,<2k,453.71,1
16537,<20,Government Impersonation,Phone Call,Phone,1,Bank Transfer,High,2k-5k,3091.36,1
16538,50-64,Fake Friend Call,Messaging,WhatsApp,0,Bank Transfer,Low,<2k,575.14,1
16539,30-49,Government Impersonation,Phone Call,Phone,1,Bank Transfer,High,10k-50k,12050.65,1
16540,50-64,Fake Friend Call,Phone Call,Phone,1,Bank Transfer,Medium,<2k,949.13,1
16541,30-49,Fake Friend Call,Social Media,TikTok,1,PayNow/Transfer,Medium,5k-10k,5085.84,1
16542,30-49,E-commerce,Online Shopping Platform,Carousell,1,E-wallet,Medium,<2k,413.67,1
16543,30-49,E-commerce,Online Shopping Platform,Carousell,1,Bank Transfer,High,<2k,448.84,1
16544,50-64,Phishing,Phone Call,Phone,1,Card,Medium,10k-50k,12354.29,1
16545,<20,Others,Phone Call,Phone,0,Card,Low,<2k,371.41,1
16546,<20,Investment,Social Media,TikTok,1,Card,Medium,10k-50k,39993.81,1
16547,20-29,Job,Messaging,WhatsApp,1,E-wallet,Medium,100k+,101092.84,1
16548,30-49,Investment,Messaging,WhatsApp,1,Card,High,100k+,158707.9,1
16549,20-29,Phishing,Phone Call,Phone,1,Card,High,5k-10k,9330.02,1
16550,30-49,Phishing,Social Media,Facebook,0,Card,High,<2k,407.58,1
16551,50-64,Investment,Other Website,Website,1,Card,Medium,100k+,124300.98,1
16552,65+,Phishing,Social Media,Facebook,1,Card,Medium,5k-10k,5536.25,1
16553,50-64,E-commerce,Online Shopping Platform,Carousell,0,E-wallet,Medium,<2k,1609.46,1
16554,30-49,Phishing,Social Media,Facebook,0,Card,Low,10k-50k,19028.83,1
16555,50-64,Job,Messaging,Telegram,1,Bank Transfer,High,5k-10k,6530.59,1
16556,30-49,Phishing,Phone Call,Phone,1,Bank Transfer,Medium,2k-5k,2818.89,1
16557,30-49,Phishing,Social Media,TikTok,1,Card,Low,2k-5k,2017.19,1
16558,30-49,Investment,Messaging,Telegram,1,Crypto,Low,<2k,532.6,1
16559,50-64,Job,Classified Ads,Classifieds,1,Bank Transfer,Medium,100k+,152190.09,1
16560,30-49,Investment,Social Media,Facebook,1,Bank Transfer,Medium,50k-100k,90112.62,1
16561,30-49,Job,Messaging,WhatsApp,1,Bank Transfer,Medium,10k-50k,22340.05,1
16562,20-29,Phishing,Social Media,Facebook,0,Card,Medium,<2k,509.96,1
16563,65+,Sexual Services,Messaging,WhatsApp,1,Bank Transfer,Medium,<2k,1685.0,1
16564,30-49,E-commerce,Social Media,Facebook,0,Bank Transfer,Low,<2k,196.6,1
16565,30-49,Job,Online Shopping Platform,Carousell,0,Bank Transfer,Low,10k-50k,25202.65,1
16566,30-49,Phishing,Social Media,Facebook,0,Card,Medium,2k-5k,2408.39,1
16567,30-49,Sexual Services,Social Media,Facebook,1,Bank Transfer,Low,<2k,1119.19,1
16568,20-29,Investment,Messaging,Telegram,1,Bank Transfer,High,<2k,328.46,1
16569,30-49,Investment,Social Media,TikTok,1,Bank Transfer,High,<2k,396.4,1
16570,<20,Phishing,Online Shopping Platform,Carousell,0,Bank Transfer,Low,<2k,244.81,1
16571,65+,Government Impersonation,Online Shopping Platform,Carousell,1,Card,High,2k-5k,4250.03,1
16572,30-49,Others,Online Shopping Platform,Carousell,1,Card,Medium,100k+,211433.42,1
16573,30-49,Others,Social Media,Facebook,1,Card,Low,10k-50k,25675.72,1
16574,50-64,E-commerce,Messaging,WhatsApp,1,Card,Low,<2k,577.69,1
16575,50-64,Job,Phone Call,Phone,1,Bank Transfer,High,<2k,91.49,1
16576,50-64,Phishing,Phone Call,Phone,0,Card,High,50k-100k,54200.91,1
16577,50-64,Phishing,Social Media,Facebook,0,Card,Medium,50k-100k,64161.46,1
16578,30-49,Internet Love,Messaging,Telegram,1,Crypto,High,2k-5k,4886.88,1
16579,20-29,E-commerce,Messaging,WhatsApp,0,Bank Transfer,Medium,2k-5k,2248.28,1
16580,20-29,E-commerce,Online Shopping Platform,Carousell,0,Card,Medium,<2k,715.55,1
16581,30-49,Others,Phone Call,Phone,1,Crypto,Low,<2k,288.64,1
16582,65+,Loan,Phone Call,Phone,1,Bank Transfer,Medium,2k-5k,2348.14,1
16583,20-29,Government Impersonation,Phone Call,Phone,1,Bank Transfer,Low,2k-5k,3119.63,1
16584,65+,Government Impersonation,Phone Call,Phone,1,Cash/Valuables,High,10k-50k,24874.19,1
16585,20-29,E-commerce,Social Media,Facebook,1,Card,Medium,<2k,552.05,1
16586,20-29,Investment,Phone Call,Phone,1,Bank Transfer,Medium,10k-50k,13743.8,1
16587,30-49,Phishing,Phone Call,Phone,0,Card,Medium,<2k,220.93,1
16588,50-64,Job,Social Media,Instagram,1,Bank Transfer,High,10k-50k,11561.62,1
16589,50-64,E-commerce,Online Shopping Platform,Carousell,0,E-wallet,Low,<2k,1642.08,1
16590,30-49,Job,Messaging,WhatsApp,1,Crypto,Medium,100k+,110720.15,1
16591,20-29,E-commerce,Social Media,Facebook,1,Bank Transfer,Medium,<2k,388.64,1
16592,30-49,E-commerce,Online Shopping Platform,Carousell,0,Bank Transfer,Low,10k-50k,13397.28,1
16593,50-64,Phishing,Social Media,Facebook,0,Card,Medium,<2k,193.0,1
16594,65+,Phishing,Phone Call,Phone,1,Card,Medium,50k-100k,59711.88,1
16595,30-49,Insurance Services,Phone Call,Phone,1,Bank Transfer,Medium,2k-5k,4973.86,1
16596,20-29,E-commerce,Dating App/Website,Dating Platform,1,E-wallet,Low,<2k,222.04,1
16597,20-29,Phishing,Social Media,Instagram,0,Card,Medium,2k-5k,3717.65,1
16598,30-49,Phishing,Social Media,Instagram,0,Bank Transfer,Medium,<2k,171.22,1
16599,<20,Investment,Phone Call,Phone,1,Crypto,Medium,<2k,178.11,1
16600,50-64,Phishing,Classified Ads,Classifieds,1,E-wallet,Low,<2k,152.1,1
16601,65+,Fake Friend Call,Phone Call,Phone,0,PayNow/Transfer,Low,<2k,238.75,1
16602,30-49,Job,Messaging,Telegram,1,Crypto,Medium,10k-50k,16892.1,1
16603,30-49,Fake Friend Call,Social Media,Facebook,1,Bank Transfer,Low,<2k,148.15,1
16604,65+,Phishing,Social Media,TikTok,1,Bank Transfer,High,<2k,292.26,1
16605,20-29,Others,Messaging,Other Messaging,1,Bank Transfer,Medium,100k+,112891.21,1
16606,30-49,Government Impersonation,Messaging,WhatsApp,1,Bank Transfer,High,<2k,551.62,1
16607,50-64,Investment,Social Media,Facebook,1,Crypto,Medium,2k-5k,2752.6,1
16608,30-49,Phishing,Phone Call,Phone,1,Card,Medium,<2k,202.9,1
16609,50-64,Insurance Services,Online Shopping Platform,Carousell,1,Bank Transfer,High,5k-10k,5709.13,1
16610,30-49,Investment,Social Media,Facebook,1,Bank Transfer,High,50k-100k,79309.81,1
16611,30-49,E-commerce,Phone Call,Phone,1,Card,Low,<2k,872.55,1
16612,30-49,Phishing,Social Media,Facebook,1,Card,Medium,10k-50k,12981.01,1
16613,30-49,Job,Messaging,WhatsApp,1,Bank Transfer,High,<2k,583.79,1
16614,30-49,Phishing,Online Shopping Platform,Facebook Marketplace,0,Card,Medium,<2k,298.97,1
16615,65+,Investment,Phone Call,Phone,1,Card,High,100k+,149639.24,1
16616,20-29,E-commerce,Social Media,Facebook,1,Bank Transfer,Medium,<2k,1852.66,1
16617,20-29,Government Impersonation,Messaging,WhatsApp,1,Card,High,50k-100k,57686.61,1
16618,30-49,E-commerce,Social Media,Facebook,1,Card,Medium,<2k,657.36,1
16619,30-49,Phishing,Social Media,Instagram,0,Card,Medium,<2k,188.98,1
16620,30-49,Phishing,Social Media,TikTok,1,E-wallet,Low,<2k,74.46,1
16621,50-64,Government Impersonation,Messaging,WhatsApp,1,Bank Transfer,High,<2k,1349.16,1
16622,20-29,E-commerce,Social Media,Instagram,1,Card,Medium,10k-50k,15990.35,1
16623,30-49,Government Impersonation,Messaging,WhatsApp,1,Card,Medium,100k+,199360.27,1
16624,65+,Job,Messaging,Facebook Messenger,1,Crypto,Medium,50k-100k,64151.16,1
16625,65+,Investment,Social Media,Facebook,1,Crypto,Medium,10k-50k,44264.62,1
16626,50-64,Phishing,Online Shopping Platform,Carousell,1,E-wallet,Medium,5k-10k,9740.75,1
16627,65+,Investment,Messaging,WhatsApp,1,Crypto,High,100k+,148246.81,1
16628,<20,E-commerce,Phone Call,Phone,0,Bank Transfer,Medium,<2k,584.15,1
16629,20-29,Fake Friend Call,Social Media,Facebook,1,Bank Transfer,High,<2k,623.41,1
16630,20-29,Phishing,Online Shopping Platform,Carousell,0,Bank Transfer,Low,100k+,116689.27,1
16631,65+,Investment,Social Media,Facebook,1,Bank Transfer,Medium,2k-5k,3719.71,1
